4.188931	49.090909	73.636364	1527.120000	1566.720000	0.754300
4.200931	57.500000	70.000000	1530.360000	1571.760000	0.608628
4.212931	54.545455	68.181818	1534.500000	1576.260000	0.579620
4.223930	55.000000	67.500000	1538.100000	1581.120000	0.502716
4.235930	60.000000	70.909091	1542.060000	1585.800000	0.692961
4.246930	57.500000	65.000000	1546.020000	1590.480000	0.627093
4.257929	62.727273	68.181818	1550.160000	1594.980000	0.490264
4.269929	65.454545	70.909091	1554.300000	1599.660000	0.653766
4.281930	62.307692	62.307692	1558.620000	1604.520000	0.740221
4.292930	68.181818	65.454545	1563.480000	1608.840000	0.629994
4.303969	70.909091	65.454545	1567.980000	1613.160000	0.682207
4.315929	70.909091	65.454545	1572.660000	1617.480000	0.623697
4.326929	70.000000	62.500000	1577.340000	1621.980000	0.675556
4.337929	76.363636	68.181818	1582.380000	1626.480000	0.561438
4.349929	79.090909	68.181818	1587.420000	1630.980000	0.688362
4.360929	72.500000	60.000000	1592.640000	1635.300000	0.502645
4.371928	79.090909	68.181818	1597.860000	1639.800000	0.592850
4.383928	81.818182	60.000000	1603.080000	1643.760000	0.648247
4.394929	77.500000	57.500000	1608.480000	1647.900000	0.683551
4.405929	87.272727	60.000000	1614.060000	1651.860000	0.906199
4.417927	87.272727	62.727273	1619.820000	1656.000000	0.680367
4.428928	87.272727	60.000000	1625.580000	1659.960000	0.643436
4.439927	82.500000	57.500000	1631.340000	1664.100000	0.726000
4.451927	87.500000	62.500000	1637.280000	1668.600000	0.634451
4.462927	98.181818	70.909091	1643.580000	1673.280000	0.504768
4.474927	85.000000	62.500000	1650.060000	1677.780000	0.687867
4.486926	92.727273	65.454545	1656.180000	1682.100000	0.510286
4.497927	90.000000	62.500000	1662.300000	1686.600000	0.720694
4.508926	95.454545	62.727273	1668.780000	1690.740000	0.800570
4.520927	87.500000	57.500000	1675.080000	1694.880000	0.817055
4.531926	98.181818	62.727273	1681.380000	1699.020000	0.814861
4.543926	95.454545	60.000000	1687.860000	1702.980000	0.995696
4.554926	98.181818	60.000000	1694.160000	1706.940000	0.827879
4.565926	87.500000	55.000000	1700.640000	1710.900000	0.924240
4.577926	100.909091	62.727273	1706.940000	1715.040000	0.821795
4.588926	95.454545	60.000000	1713.600000	1719.000000	0.799084
4.601925	90.000000	55.714286	1719.900000	1723.680000	0.844505
4.613925	103.636364	65.454545	1727.460000	1728.000000	0.823422
4.624926	92.727273	57.272727	1734.300000	1731.780000	0.877970
4.635925	90.000000	57.500000	1740.420000	1735.920000	0.869055
4.646924	92.727273	60.000000	1746.900000	1739.880000	0.947445
4.657925	98.181818	68.181818	1753.020000	1744.380000	0.979707
4.669925	90.000000	62.727273	1759.500000	1748.520000	0.934427
4.681925	85.384615	62.307692	1765.440000	1753.380000	0.892544
4.692948	92.727273	70.909091	1772.100000	1758.060000	1.069063
4.703925	90.000000	65.454545	1778.220000	1762.380000	0.870329
4.715924	90.000000	70.909091	1784.160000	1767.060000	0.948224
4.726925	90.000000	60.000000	1790.100000	1771.380000	0.999587
4.737924	79.090909	70.909091	1796.580000	1776.060000	1.046353
4.748924	87.272727	65.454545	1801.800000	1780.380000	1.057673
4.760923	80.000000	62.500000	1807.560000	1784.880000	1.172852
4.771923	84.545455	62.727273	1813.320000	1789.020000	1.053428
4.782923	81.818182	65.454545	1818.900000	1793.340000	1.186648
4.794923	81.818182	65.454545	1824.300000	1797.660000	1.104296
4.805923	72.500000	62.500000	1829.700000	1802.160000	1.113989
4.816922	84.545455	60.000000	1834.920000	1806.120000	1.133162
4.827922	73.636364	73.636364	1840.500000	1810.980000	1.060149
4.839922	68.181818	60.000000	1845.360000	1814.940000	1.122903
4.850923	70.000000	65.000000	1849.860000	1819.620000	1.090217
4.862922	70.909091	68.181818	1854.900000	1824.120000	1.110027
4.873921	73.636364	70.909091	1859.580000	1828.800000	1.083637
4.884923	60.000000	57.500000	1864.440000	1832.940000	1.160896
4.896922	62.727273	62.727273	1868.760000	1837.080000	1.065455
4.907922	65.454545	65.454545	1872.900000	1841.400000	1.119932
4.918921	68.181818	62.727273	1877.220000	1845.540000	1.161815
4.930922	53.076923	62.307692	1881.720000	1850.400000	1.121984
4.941921	57.272727	62.727273	1885.860000	1854.540000	1.186436
4.952921	57.272727	62.727273	1889.640000	1858.680000	1.210562
4.964921	57.272727	65.454545	1893.420000	1863.000000	1.063474
4.975922	52.500000	60.000000	1897.200000	1867.320000	1.148868
4.986923	49.090909	60.000000	1900.980000	1871.280000	1.140661
4.998921	51.818182	65.454545	1904.220000	1875.600000	1.060644
5.010921	45.000000	55.000000	1907.640000	1879.560000	1.120781
5.021920	47.500000	62.500000	1910.880000	1884.060000	1.155872
5.032921	49.090909	65.454545	1914.300000	1888.380000	1.105145
5.044930	43.636364	57.272727	1917.540000	1892.160000	1.132030
5.055920	43.636364	62.727273	1920.420000	1896.300000	1.187639
5.066920	40.000000	60.000000	1923.300000	1900.620000	1.137619
5.078920	43.636364	68.181818	1926.180000	1905.120000	1.029019
5.090921	34.615385	60.000000	1929.060000	1909.800000	1.056682
5.101919	40.909091	65.454545	1931.760000	1914.120000	1.014020
5.113919	38.181818	65.454545	1934.460000	1918.440000	1.022722
5.124919	35.454545	62.727273	1936.980000	1922.580000	1.062979
5.135918	35.454545	62.727273	1939.320000	1926.720000	1.017558
